YSTZ,YSHZ,SJLTZ,SJLHZ,第四季度营收变化,第四季度利润变化,市盈率,市净率,股价变动,市净率百分位,市盈率百分位,label
-0.333947517,39.1192,46.11,111.2537,0.077346544,0.818498279,40.67455621,1.868294318,-0.003741864,0.213572854,0,1
25.18446044,-35.0847,134.21,3.6217,-0.08898262,-1.166569564,48.36,4.190650636,0.339718221,0.387845304,0.514917127,0
40.49772091,227.9399,14.38,142.6794,1.059157536,0.352985233,41.26315789,2.861739772,-0.374836248,0.220696938,0.151003168,0
221.6874458,23.008,121.18,222.8363,3.153918023,-1.16741832,116.2950257,7.329649039,-0.433598982,0.673791822,0.433085502,0
-41.3052843,28.6023,-32.85,191.0722,-0.349241283,1.478972702,687.1,33.62682362,0.564859501,0.990897269,0.990897269,1
35.58996593,-5.9052,14.99,-89.5019,-0.055632845,-0.873995936,49.56,2.768805051,-0.099096292,0.182863114,0.464994775,1
10.25859506,31.2534,4.4,-65.3651,-0.007975589,-0.713422506,17.01428571,2.178185902,-0.581601927,0,0,0
2.453249661,-0.0302,-46.83,-119.9506,-0.215552935,-1.103474835,12.89993193,2.110198807,-0.513330072,0,0.226491405,0
47.48866892,83.8956,-78.08,-329.9057,0.535401763,-1.469903422,55.95238095,1.408391168,-0.203055358,0,0.463133641,0
71.51539918,-6.7267,131.03,-0.4783,0.423887963,0.876804965,28.03333333,4.422350933,-0.376557635,0.168122271,0.006550218,0
-6.766198757,-1.8208,-43.03,-155.9726,-0.187544054,-1.480067033,45.19472362,1.97400169,-0.168574259,0,0.432044199,0
-59.03636807,-7.4725,-336.63,-7278.7044,-0.261580014,1.50446006,-8.679245283,2.261487235,-0.23732828,0,0,0
15.25139621,21.5383,54.19,66.9526,0.093013323,0.215435872,25.94117647,2.456824518,-0.119716553,0.206857143,0.234285714,0
9.350504249,0.6056,-55.85,5.8762,0.308213854,-0.53103178,64.48890278,3.352994989,-0.156450796,0.003401361,0.275510204,1
-0.063981168,10.1793,38.63,184.0428,0.035486286,5.811339633,28.7,2.790377155,-0.335690863,0.077448747,0.053530752,1
-8.794876836,24.7107,104.67,623.6628,0.076027667,-1.100327998,86.18524333,1.742059091,0.174032587,0.364238411,0.582781457,0
-22.85048367,-2.065,-59.32,-99.7904,-0.362286207,-0.996939536,75.5625,2.295214925,0.131064285,0.06744186,0.827906977,0
0.957490154,165.1206,-33.04,97.4231,0.095824545,-0.290834869,25.29308324,1.063118658,-0.352333643,0,0,0
13.09209483,4.3276,61.45,28.0097,0.055990848,1.762823076,27.69448373,3.607857069,0.096538482,0.011778563,0,1
26.19997322,398.2451,9.41,2205.4794,1.133180896,0.414837881,77.41083223,4.656705814,-0.055723516,0.428070175,0.300584795,1
17.52171656,119.2644,103.09,38.1228,0.682394552,-2.825164343,52.51851852,1.912906323,-0.229948292,0,0.188106796,0
-5.546921485,-51.0254,165.42,1267.7822,0.585551313,-1.340411202,33.4556962,6.20440701,1.453659291,0.829302987,0.001422475,0
-2.809094746,-16.2144,5.41,-18.6674,-0.097499864,-0.036411698,26.53225806,3.182808137,0.183047945,0.227272727,0.314593301,1
-3.674357357,77.8069,-66.11,-191.362,-0.020200162,-1.173599234,99.75,3.008980077,-0.152780586,0.036585366,0.367073171,0
5.433983741,245.5523,-25.57,1279.8348,0.055558337,-0.1434838,62.75,3.68521305,-0.443329939,0,0.204884668,0
26.43031355,156.6357,51.42,283.8574,0.275234847,0.538411061,44.88283942,5.287172266,-0.199282787,0.121137206,0.105067985,0
-26.09531405,150.4963,-51.28,178.5565,0.289829772,0.501137106,101.0663507,3.106478523,-0.027682788,0.077873918,0.8776267,0
-73.28410377,180.5834,-6011.81,-124.3521,-0.519492644,-3.703066663,-5.869377577,2.338246784,-0.029158483,0.434567901,0,0
36.2448716,42.5865,53.33,32.6848,0.379767153,0.620761418,72.98181818,22.85617699,-0.270945589,0.874692875,0.699017199,1
-6.248643254,-6.5211,-46.72,-236.0723,-0.296831532,-1.577836814,36.52631579,1.823609554,-0.557818726,0.001246883,0.256857855,0
6.651139621,20.0308,-85.67,757.52,0.125884819,0.989595884,991.6666667,2.474651794,-0.016528926,0.080357143,0.908163265,1
18.49464473,14.8062,44.86,-29.5619,0.381749185,1.140428266,22.78749338,1.630934982,-0.022480424,0,0,0
24.01091093,-1.1511,-43.3,-73.9913,-0.135228819,-0.85206928,120.8,5.955276004,-0.202531646,0.444723618,0.788944724,0
3.862294599,16.9953,48.67,7.3916,0.083606731,1.114962086,101,3.194412317,0.074390332,0,0.560453401,0
19.15112999,121.3198,27.11,201.9457,1.164237653,-1.894404796,254.6296296,4.234288274,0.296628925,0.727959698,0.607052897,0
150.6543381,138.2656,94.93,144.4392,2.491625051,0.708893394,28.18644068,3.958312132,-0.009440986,0.390306122,0,1
5.986204882,31.0943,23.5,3739.1385,0.014862546,0.269287736,49.17391304,5.004481717,-0.214167549,0.451984635,0,0
18.7453795,28.8973,43.46,32.4505,0.511064283,1.226800488,25.06944444,4.203589223,-0.141216186,0.466666667,0.075177305,0
13.58544143,-5.5462,-8.13,111.6397,0.06327559,0.021026709,43.05882353,4.046866632,-0.213306039,0,0.167741935,0
-42.79286467,124.8748,-112.57,109.3401,-0.294885416,-0.970533613,-114.8181818,2.040423632,-0.47583004,0,0,1
17.49943591,31.6339,0.25,34.4246,0.167583201,0.309847692,17.55769231,2.227038998,0.138606806,0,0.191461837,0
90.75580316,-10.2421,1036.48,-1.6431,0.409067796,117.6775833,56.88135593,6.982727931,-0.655161462,0.606493506,0.355844156,0
-11.89355692,31.5845,7.93,4.7941,0.21039002,1.558621667,99,4.305726821,0.496823649,0.421733506,0.921086675,0
3.124645213,31.7902,4.63,1.6692,0.116072386,1.798485755,70.80769231,3.192998606,-0.35034448,0,0.220626632,0
-37.35750971,211.8687,-46.64,527.3467,-0.389615302,0.499725118,223.6666667,8.743206815,-0.096470136,0.905013193,0.924802111,1
-1.00883534,31.3825,-38.96,39.2787,0.06621584,-0.201571823,100.3333333,3.775583271,-0.194269568,0,0.585845347,0
15.02218672,-2.34,103.26,-133.7645,0.072335803,0.523652715,72.52336449,2.802224903,0.129431334,0,0.730109204,0
20.35762419,-34.7752,162.7,-74.9931,0.167683912,1.86668407,71.18666667,10.65439942,0.466273024,0.429521277,0.355053191,1
3.756598621,45.5018,-14.08,-83.633,0.383792814,-0.559815265,201,5.327934862,-0.057060795,0.505065123,0.953690304,0
132.9283342,7.0509,115.15,15.6011,2.03662963,-1.276317916,252.6666667,4.645444284,0.328548178,0.600539811,0.960863698,0
-5.961282703,0.3081,0.11,-45.2052,-0.272934024,0.102252225,35.45918367,6.602067217,-0.214266487,0.119015048,0,0
26.96140432,-5.6797,145.11,-10.8698,0.657001301,3.663305686,116.440367,15.32394003,0.326161807,0.976680384,0.746227709,1
19.5225611,16.1377,50.2,-14.7858,0.288093847,0.354110121,100.5,11.02685349,-0.121042098,0.987341772,0.924050633,0
47.38896285,8.8537,33.45,-83.1653,0.516150068,-0.568639172,38.08926081,3.680449814,-0.378046003,0,0.003215434,0
16.12309948,-15.7001,5.24,-12.697,0.094759969,0.043369997,20.24685766,2.151323537,0.062448714,0.192307692,0.384615385,0
13.43813243,82.3959,29.54,43.7091,0.536398676,0.953095129,83.71077763,7.354564443,0.889827526,0.818307906,0.898751734,0
-23.60554613,-8.0006,-43.21,-41.8801,-0.340084981,-0.651971968,40.40842929,3.283440209,-0.244195046,0,0.195744681,1
12.55428847,-23.8582,48.85,-135.9641,-0.082612358,5.148579438,61.47997973,3.622371515,-0.140645031,0.20480226,0.714689266,0
20.38490331,16.0772,-53.48,-282.4899,0.091307701,-5.091307726,86.33333333,4.915800462,-0.61233993,0.340872375,0.972536349,1
24.75029441,25.8494,54.71,24.2102,0.027189836,0.026129147,25.0952381,3.494039331,-0.085674157,0.791549296,0.094366197,1
-3.759346921,118.4421,-1614.69,-189.1664,0.16348748,-2.93984752,-9.334140436,4.543501893,-0.192670157,0.098591549,0,1
11.31053911,125.0513,2.4,156.1326,0.404871288,0.105682766,140.7213496,13.22138759,1.232923077,0.680397727,1,0
-49.13757377,-34.6782,-705.05,-457.2248,-0.676659945,-7.044894,-13.66566394,4.283753043,0.059327411,0.428571429,0,0
11.05233993,25.8947,6.29,29.9904,0.18685865,0.095754428,23.41836735,2.306789252,-0.188445088,0,0,0
-2.102227815,106.2083,-27.64,217.2652,-0.136362319,-0.387302728,64,2.409653441,-0.262940308,0,0.047619048,0
42.07630742,51.0426,-65.26,333.2314,0.741120215,-0.562906743,132.4170952,9.831531479,-0.702057762,0.726224784,0.74351585,0
2.371337271,16.8776,-9.11,-21.6058,0.143492478,-0.055369826,16.14285714,1.974167696,-0.096,0,0.213467049,1
17.30377558,-3.307,-20.87,25.6607,0.455027415,0.813922098,51.65217391,3.021316076,0.26159292,0.188218391,0.801724138,0
12.0089972,-10.3407,-40.45,-127.5096,-0.26793599,-1.158866024,37.11904762,3.255024719,-0.67289785,0,0.034532374,0
101.5447835,66.9294,610.99,445.4195,0.5460479,3.655616879,145.8888889,11.33424842,0.663228375,0.291925466,0.526397516,0
-11.38141376,30.6181,-2.97,6.6076,-0.127124423,-0.190739527,31.15982242,3.865212513,-0.214423718,0.109985528,0.015918958,1
65.95401365,37.5345,178.56,-98.3604,0.27049459,-0.955688082,17.80512821,4.295633453,-0.432193754,0.001474926,0,0
-14.25294688,353.3277,-22.34,701.4414,-0.0051451,0.064900904,26.93333333,2.373975269,-0.305102793,0.010174419,0.097383721,1
-32.65016065,26.3879,-111.88,205.0782,-0.435217589,-0.619639656,-198.5714286,1.512574954,-0.618431373,0,0,0
74.85559388,18.7209,-377.99,-239.2623,0.547078845,-2.080276666,-90.16666667,9.112964307,0.202646436,0.708737864,0,0
-2.011889449,22.3455,-67.85,-182.1705,0.039174131,-1.937659579,335,3.933319813,-0.411904032,0.013119534,0.985422741,0
26.68507621,-2.4994,2312.45,72.209,0.122744429,2.183159728,58.53389831,5.56324867,0.434035948,0,0.526080477,1
-0.902009773,28.3568,-69.31,-29.2425,0.608998207,1.883747573,107.6787808,2.75140817,-0.118783836,0,0.692307692,0
-15.11904975,28.8866,-47.52,1341.6201,-1.038184473,1.027945843,43.86363636,1.724019861,-0.134085374,0,0.703759398,0
0.195424227,12.8213,10.93,105.7678,0.2580424,1.027043427,40.85365854,4.70146971,-0.034343601,0.570570571,0.572072072,1
-3.184848976,-2.2605,-51.46,-106.5947,0.044563311,-1.09671292,110.5714286,2.52688835,-0.12861202,0,0.705882353,1
23.04652873,56.8861,41.99,55.9375,0.272980217,0.274107404,44.43493151,8.163109747,0.043206095,0.657099698,0.438066465,0
10.6429271,4.4229,3.52,-25.228,0.252467455,0.07341812,51.84640179,12.83013311,-0.147632083,0.704819277,0.704819277,0
64.95579144,-0.6544,291.25,122.4097,0.081883453,-1.798457967,56.41025641,3.316632573,0.130576968,0,0,1
0.961278909,5.7356,2.87,85.8242,-0.091820707,0.14571042,42.05882353,3.920221675,-0.315524354,0,0.009638554,0
-3.106940029,15.6972,-51.19,-101.3471,-0.016879361,-1.02328314,86.83371298,4.106616151,-0.118641829,0.661016949,0.721109399,0
5.413771891,-5.9403,45.01,-49.0812,-0.270897801,0.486008305,51.04895105,4.661316094,-0.208688211,0.71669219,0.372128637,0
-3.377547229,71.2333,-72.64,1368.3112,0.617887377,0.100978497,67.83333333,2.513330038,-0.150017403,0,0.722222222,0
0.76718483,6.8206,6.31,0.0691,0.018502383,2.682149055,77,2.496788125,0.522917539,0.551242236,0.726708075,1
71.89594469,14.6455,83.3,95.0142,0.030622203,107.1129032,59.44444444,4.683911477,-0.249248246,0.40664557,0.438291139,1
19.4515753,35.9009,108.96,148.7118,0.373455384,-0.119250047,34.57386656,2.982480815,0.045492228,0.397727273,0,0
9.924752282,133.3538,-38.68,490.2436,0.045974251,-0.250982843,70.09090909,3.008785912,0.061009174,0.12324493,0.722308892,0
-10.11935346,18.4011,-29.21,-96.0026,-0.217472185,-0.964231884,158.4510056,6.945763207,0.005228619,0.626984127,0.719047619,1
-5.397892548,13.968,-5.67,17.5136,-0.039105929,0.218868561,27.52238806,1.851426452,-0.032698024,0,0.5872,0
-7.397464419,-27.6393,-1.02,-73.735,-0.030296587,-0.490798357,43.38888889,2.882010577,-0.370403071,0,0,0
32.03887959,62.3765,42.68,120.2616,0.392019734,0.825142331,55.09601182,5.317925795,0.237077815,0.602888087,0.601083032,1
7.202249016,-12.1641,-49.83,-66.2882,0.96905091,0.585294013,0,3.792759934,-0.40068369,0,0,0
50.98479882,-15.9849,64.03,-20.2604,0.291388603,0.456031883,130.6087423,25.48516806,-0.150167177,0.732026144,0.647058824,1
9.649892682,22.3637,22.38,-12.6048,0.230693331,0.40726634,55.31400966,10.08193936,0.634291229,0.747330961,0.455516014,1
9.909227779,46.354,33.06,-8.6863,-0.098451494,0.116125323,13.19164529,1.463783595,-0.47350094,0.032258065,0,0
41.40514196,3.0133,129.28,-46.1555,0.253810305,0.175607122,62.64179104,8.744152957,-0.174932599,0,0,0
110.9698498,34.3148,51.85,195.3335,0.198027897,0.555578203,80.18518519,3.772512654,-0.154658535,0,0.67120954,0
-20.03576387,18.3976,-75.82,33.1791,-0.166060387,-0.788081544,67.05263158,2.899110298,-0.167294345,0,0.776119403,0
2.404970231,-8.6363,-1.3,-21.498,0.066038724,0.091177508,42.56097561,4.13936795,-0.477116256,0.542857143,0.18487395,0
39.78816738,23.3202,172.64,5.1691,0.781425244,2.115270104,69.96969697,7.024967425,0.729464636,0.541455161,0.668358714,0
34.63886566,93.7271,4,219.594,0.437718262,0.029140319,136.870229,7.716127761,0.202254247,0.762652705,0.755671902,1
32.88071203,-5.7367,129.62,-19.8548,0.190998002,0.684637302,44,3.422063863,0.257836645,0,0.482112436,1
564.2891811,8.8244,3829.56,7.4733,7.772138796,49.1338857,8.234758872,6.83081188,2.939648776,0.803108808,0,1
19.983833,-6.5661,48.65,-24.7,0.094399865,0.908167548,45.67010309,3.480748565,0.320454771,0.77486911,0.766143106,0
42.18505562,39.5312,78.67,56.2835,0.593053757,1.415374228,63.75,4.503311573,0.013551879,0.649087221,0,0
32.18020272,69.0932,116.58,23.4599,0.834630758,-1.405732642,182.9411765,4.063544242,-0.068887619,0.29982669,0.811091854,1
25.94165706,21.5818,33.11,19.5695,0.47304522,1.036092167,92.81707317,14.95961901,-0.007026503,0.795096322,0.709281961,1
28.78848357,0.733,165.37,4.7496,0.34865639,3.565443504,35.5308642,6.463279195,0.611379209,0.826785714,0.596428571,0
-23.1529823,21.3571,-55.15,-104.563,-0.161981147,-0.905640481,366.375,7.436043426,0.571105621,0.40433213,0.835740072,1
68.20979858,-42.6229,111.58,-77.7142,0.142773206,0.158399473,14.95904437,3.785181114,0.842124367,0.71957672,0,1
5.268341804,17.2002,-31.94,114.6327,0.266102758,-0.019749511,61.77272727,3.214855919,-0.107682206,0,0.60106383,0
21.31183761,41.5687,70.99,49.1998,0.290480136,0.753399283,37.3974359,5.288842446,0.695977187,0.69384058,0.173913043,1
-10.60699074,17.2786,-56.83,-142.9057,-0.063601275,-1.329177671,43.71428571,1.583145788,-0.23448358,0,0.135714286,1
-7.165218485,-16.6113,103.28,-223.1382,-0.16292953,-0.900307187,785,2.636748022,0.004600993,0,0.879699248,0
68.4571624,6.5283,96.3,25.3681,0.444436719,0.755981366,22.12686567,5.24771057,-0.011290015,0.020408163,0,0
22.59078018,-13.2199,13.89,-54.6687,0.105170631,-0.369571206,20.00542005,5.071000917,-0.149930907,0.757914339,0,1
11.7958984,10.3604,-59.95,-61.7951,0.625692555,10.11270713,469,5.976888536,-0.374030761,0,0.879699248,1
37.96741851,-17.7824,393.73,622.8851,0.626090379,-8.281313476,33.72330759,3.163718271,0.216589592,0.342307692,0.038461538,0
-31.93169333,48.6421,-30.38,96.2465,-0.482726453,-0.384529462,129.8640916,6.460598772,2.152170318,0.9140625,0.9140625,1
-8.213130452,42.9124,232.46,765.9289,-0.002955685,-1.772392914,81.10156645,3.196290894,0.262595992,0.479452055,0.47553816,0
-25.94422005,3.379,-1322.4,-6.2532,-0.358219343,45.73624444,-3.808080808,2.355676315,-0.167332772,0.36039604,0,1
-16.55755268,30.0696,-29.85,44.6288,-0.075624899,-0.251623447,39.8,2.37469966,-0.028074955,0,0.515748031,0
9.055407113,28.3836,13.61,0.6928,0.378287683,0.097941925,26.7260274,2.996412004,0.131514264,0.25,0.578740157,0
10.36356975,147.508,30.53,7415.0056,0.164658055,0.570158356,36.45805593,3.309091453,0.358327427,0.465346535,0.15049505,0
24.15222139,24.722,64.81,-19.5662,0.367187253,0.775321702,34.41176471,4.755687434,0.684030158,0.63976378,0.059055118,0
5.211862967,-7.8133,-159.23,-66.9667,0.086068041,-1.31449735,-783.3667335,3.765675947,0.101342578,0.930139721,0,0
2.32144618,-11.4131,57.02,-75.0222,0.078534782,-2.204756535,32.8951049,5.096938924,0.088025377,0.596,0.56,0
12.76332196,15.4343,5.9,-53.915,0.386258567,0.815825263,60.55813953,5.522625806,-0.047155403,0.527383367,0.638945233,0
98.41788303,23.1346,244.7,-40.3645,1.637487885,1.266754806,23.01273885,5.102308245,0.686328985,0.957055215,0,1
38.35324606,56.815,5.87,-815.8848,-0.037657832,-0.126771829,-10.95522388,5.203809265,-0.222182974,0.485961123,0,1
34.09149071,13.4812,145.03,10.9509,0.434940918,2.363336409,22.26351351,4.854407851,0.701669823,0.707317073,0,0
-4.792986105,14.5595,50.88,121.2538,0.692100359,0.433604661,52.82824378,6.700810135,-0.336584218,0.389010989,0.404395604,1
12.31792046,-0.0151,0.06,-13.205,0.095882234,-0.238365326,33.02083333,3.169633165,-0.128984142,0.044843049,0.168161435,0
54.01531646,48.1557,415.28,75.9084,0.64353865,2.448790413,69.35135135,7.794108904,2.282329293,0.659824047,0.659824047,1
1.138273536,28.1031,-14.27,64.0386,0.075354594,2.223026632,64.17391304,3.718660078,-0.093153891,0,0.107142857,0
-40.7015264,15.77,-1153.13,-351.3731,-0.24761478,-28.14412729,-7.831325301,2.744041799,0.069749216,0.196808511,0,0
58.964212,-0.8445,59.34,41.0815,0.613547131,0.876477995,72.10290237,16.30654613,0.236003976,0.862068966,0.862068966,0
18.27410064,-0.6197,-49.06,-119.9975,-0.031038811,-1.17934241,73.88888889,3.640040839,0.165668496,0.004065041,0.914634146,0
-38.74560498,13.3942,-118.41,-262.2216,-0.211780475,-2.019940452,-144,2.865253241,0.015855953,0.411504425,0,0
45.16635204,16.8578,62.31,1.4345,0.719398709,4.415470847,24.23076923,3.448369161,-0.27947904,0,0,0
82.98151691,17.5987,151.3,17.4697,1.014393451,1.005307439,79.53246753,14.63277191,1.815529446,0,0,1
0.113891783,32.8179,-5.25,-33.0054,-0.034039009,-1.340879238,76.83333333,3.298368684,-0.494174199,0,0,0
49.15240206,-23.3137,77.14,-59.7429,0.311747153,-0.158954039,80.66984446,8.347600997,-0.148506131,0,0,1
10.87623493,42.1233,9.46,74.4699,0.290334243,0.2776684,52.46376812,7.522586886,-0.128760529,0,0,0
-10.62145157,68.2021,-128.36,-286.1117,0.170173081,-1.475625244,-388.8611111,5.949385012,0.033071182,0,0,1
22.55970391,-0.6134,45.3,-19.3533,0.171562487,0.009896396,19.75100402,4.294220846,-0.690681634,0,0,0
0.157998891,160.9855,6.36,224.175,0.072295304,0.274631557,75.17073171,7.92826836,0.087508821,0,0,0
53.1947238,35.8887,22.28,21.9148,0.983509527,0.453866765,32.85835694,6.818122853,-0.051734743,0,0,0
-6.029921219,17.5961,-6.26,-2.8479,0.218058729,0.086628607,23.33333333,2.407120549,-0.305335996,0,0,0
-5.79854356,-17.8249,-36.97,-63.7112,-0.165779778,0.399760799,67.22222222,2.725387405,-0.184217285,0,0,0
-6.975284693,-9.8255,45.73,164.7744,-0.047678462,2.284863344,21.92537313,2.041397061,-0.17505014,0,0,0
-18.52826079,171.3559,-69.71,-610.9384,0.186516539,-1.108428018,137.7518558,3.53192592,-0.029407056,0,0,0
37.3906282,100.5515,31.72,334.0327,0.417589177,0.251292336,41.95897436,4.394522163,-0.488350902,0,0,1
0.174410913,31.5179,12.27,29.5739,0.163591575,0.336918857,27.48648649,4.056196823,-0.032653458,0,0,1
-12.8685368,77.1633,-22.62,109.8421,-0.005727179,-0.11497701,31.26557937,2.706467689,-0.285398693,0,0,0
30.84750244,14.1195,80.58,15.4063,0.488492677,2.075631359,37.8271028,4.450477221,0.522202423,0,0,0
17.54407788,5.902,-43.48,-70.6038,0.565304362,-0.491969078,49.30769231,2.804693809,-0.678060214,0,0,1
-18.12385197,115.4743,-39.65,798.0809,0.281340271,0.935230789,66.40625,2.506379126,-0.013485133,0,0,1
7.142856575,70.1515,11.69,76.2017,0.411348818,1.033712275,49.75891996,4.874563921,-0.070041779,0,0,0
-32.95822685,8.7843,-76.24,1426.7715,0.156711525,1.201922265,184,3.1671396,-0.325795645,0,0,0
-8.247677419,164.3779,5.56,183.017,0.025101733,0.006064821,53.75,7.169017999,-0.40807474,0,0,1
13.9416901,25.0139,3.14,-20.3607,0.144669107,0.016293504,60.01818182,5.22173574,-0.213182298,0,0,0
1.702976047,23.9066,-36.48,-16.1001,-0.069077032,-0.398778444,41.45454545,3.432960873,-0.44219642,0,0,0
-19.78784446,5.4212,-51.55,33.4878,-0.092258877,-0.447401238,54.20833333,1.932902448,-0.33564342,0,0,1
10.67229484,38.6505,40.63,8.9607,0.146583308,0.728945596,47.95789474,5.329840249,-0.154477005,0,0,0
19.63495921,58.2569,21.3,25.118,0.497293002,0.570531005,44.4,7.389152397,0.638250442,0,0,0
17.99452042,34.7717,10.65,58.1547,0.354300355,0.251773653,33.66233766,2.968947064,-0.107789142,0,0,1
-8.408992944,18.7655,-49.27,470.5871,0.218686032,0.785566262,72,5.295245865,0.712867191,0,0,0
20.19212844,-17.5911,17.1,-36.5268,0.496785632,0.19107203,24.37869822,3.856350138,-0.119846187,0,0,0
5.986080967,225.8882,-15.92,519.4327,0.269760815,-0.145999951,29.72164948,2.263689443,-0.296973664,0,0,0
8.818522042,-1.7987,-7.62,-13.3113,0.158624741,-0.326487006,46.26086957,4.617766282,0.255585625,0,0,1
10.38660821,0.2925,5.09,10.5853,0.131605711,0.160036971,35.61538462,3.48200953,0.001297578,0,0,1
16.70631552,8.1595,22.39,97.59,0.246572706,0.376842924,30.56666667,2.342307229,-0.565528181,0,0,0
-8.182206861,94.0795,-14.9,186.3111,-0.21202993,-0.214611063,26.5,2.295672354,-0.211055166,0,0,0
81.98206502,34.1342,118.36,19.9051,0.769291346,0.605245628,23.52941176,1.923045508,-0.420052321,0,0,0
-12.24844717,7.725,-15.12,3.5612,-0.070123441,-0.088370965,15.07317073,1.553713025,-0.087486157,0,0,1
28.96123172,65.5482,53.42,7.9465,0.329322253,0.380426825,12.94068851,1.436806066,-0.018573996,0.34081463,0,0
-2.734849913,19.0591,0.91,24.9239,0.115330715,0.357921167,14.98245614,1.029251899,0.760306243,0.685248714,0.615780446,1
-20.50439203,-0.2119,-83.4,-70.894,0.011945898,-0.131393065,54.28109855,0.745576665,-0.122497202,0.162665563,1,1
-4.940387214,1.4307,41.76,-59.7788,0.004924536,0.318477464,8.177777778,0.737680568,0.077073171,0.00343879,0,0
-7.439885327,-31.9713,-12.8,-83.5231,0.009363416,-0.28252365,21.11111111,2.109396903,0.594724221,0.935281837,0.488517745,1
3.062460601,187.2048,3.54,411.2155,0.012654212,0.040938383,5.834710744,1.055804896,-0.09290587,0.380479735,0.080645161,1
26.82506094,6.1149,7.43,-98.6977,0.138296042,-0.998441938,7.198198198,0.842204452,0.257042254,0.152967033,0.094945055,0
15.22160345,69.5981,30.66,69.5092,0.145496189,-0.066339238,31.51219512,3.06084421,-0.168112832,0.145397955,0.001778568,0
11.41263769,-21.0644,33.56,-84.2392,-0.023193728,4.754285735,10.43534975,1.366938011,-0.160393566,0.018340611,0.083406114,1
15.27640882,2.2036,114.98,195.9373,0.131301221,1.127738868,12.67032967,0.96887377,0.173565335,0.128406276,0.431461602,0
25.47,17.4145,39.79,-52.6176,0.408877401,0.165002015,13.10309278,1.267552584,0.05132346,0.097083152,0.025250327,0
10.96814172,22.4163,58.77,62.7308,0.635028913,1.950108741,17.46875,1.897259104,0.232221583,0.534269902,0,0
-2.878296588,45.1999,-189.25,-1098.1566,-0.015808134,-7.155736424,-10.1744186,1.927739652,-0.163399943,0.471170396,0,1
12.83325273,20.8436,222.68,191.301,0.299738851,0.992216841,281.6,7.773042319,0.57360298,0.7523638,0.463304818,0
-49.16590021,66.7543,-141.38,110.851,-0.229222502,-0.694913565,-24.5625,1.028440177,0.045610034,0,0,0
-5.239086798,12.3036,-3771.35,-186800.6576,-0.043387938,-1707.381034,-0.793413174,-3.687545946,-0.433760684,0,0,1
-6.592897022,6.4216,36.31,143.0697,-0.031503188,4.527189052,39.12048193,4.657492366,0.797327218,0.90054099,0.617145235,1
-11.44581063,8.8983,45.69,-85.5838,0.015957091,-1.204188159,58.54545455,1.396506311,0.056067468,0.05014626,0.215211032,0
43.00599369,75977.9237,261.5338009,853.4961,34.14603421,-2.489109226,116.9491525,125.3117351,-0.317836756,0.822657952,0.105010893,0
19.27200228,26.9986,23.21,46.4797,0.26391138,1.654622948,18.90976807,1.26872378,0.470381746,0.387593672,0.555370525,1
-80.13629016,-848.2373,-2403.1,-5301.1007,-0.524294373,6.32752547,-0.987261146,0.572490807,-0.463203463,0,0,1
-36.68324655,16.525,-1400.78,-33679.7429,-0.540850548,-109.0736002,-0.494644596,-1.60266245,-0.607577081,0,0,0
6.974308204,2.1565,12.16,-81.961,0.086786577,-0.483344361,17.7443165,0.912323735,0.020043643,0.263923525,0.244389027,1
3.723265351,7.1363,33.17,170.5176,0.174391236,0.242536092,181.25,2.891953064,0.043457944,0.284370802,0,1
12.4416568,88.1383,-65.57,488.283,0.35029402,-1.687524951,173.9884393,1.109223854,-0.24340176,0.016278047,0.794104707,0
3.764793666,2.9102,-29.76,-125.2858,0.150651558,-2.523913666,33.95544852,0.981273111,-0.059178648,0.001237113,0.67628866,1
-12,13.2839,-20.2,-54.1618,-0.056239712,-0.213590877,11.47260274,0.902863922,-0.057886103,0.019035533,0.807106599,1
-24.22181804,59.8606,232.15,6535.1572,-0.114777664,-90.27620744,18.83333333,3.321012632,-0.044262757,0.080604534,0,0
10.31813254,126.846,-1196.37,-18416.6051,0.077936552,-35.20173223,-6.120118749,1.302386436,-0.237398374,0.107424305,0,1
39.39029687,-27.1308,43.44,-47.2395,-0.076705544,-0.293916506,21.3474026,1.770292793,0.399716154,0.198412698,0.176274018,0
0.218870948,38.3526,104.42,1484.001,0.508258284,-1.116772134,1647.826087,3.10399311,0.528225806,0.368764569,0.841491841,1
17.43401026,-3.4035,35.1,80.688,0.336637864,0.955901046,83.76031264,6.260112977,1.139597528,0.580033003,0.462046205,1
302.1685349,35.199,223.43,31.1077,4.166252474,9.742662879,23.17073171,1.779343196,0.146147519,0,0.0625,0
2.328191075,19.5234,-38.2,451.7812,-0.023569159,4.459780527,65.66666667,2.842942957,0.273314866,0.985885372,0.213002566,0
8.418999424,61.9964,5.34,28.2989,0.276756451,0.622678433,99.16666667,5.957391713,-0.095719694,0.519834711,0.83553719,0
-37.540906,51.3951,-260.2,-638.6692,-0.233556979,-1.555371191,-22,7.402753173,0.344855817,0.961936285,0,1
-16.61687822,0.9741,-43.47,31.9518,0.037803117,-2.685828961,17.22560976,0.602488591,0.095163375,0,0.572135202,1
-7.339240967,-81.7857,-11.89,-76.8603,-0.770820864,-0.598674299,17.13355049,1.102461979,0.079237909,0,0.195625258,0
39.14052487,9.9518,65.54,-169.9394,0.421733851,-0.636694888,306.6666667,7.991812799,-0.110087517,0.944397284,0.197792869,0
