YSTZ	YSHZ	SJLTZ	SJLHZ	第四季度营收变化	第四季度利润变化	市盈率	市净率	股价变动	市净率百分位	市盈率百分位	净现比	WEIGHTAVG_ROE	XSMLL	label
-2.734849913	19.0591	0.91	24.9239	0.115330715	0.357921167	14.98245614	1.029251899	0.760306243	0.685248714	0.615780446	2.212471225	7.03	10.83499164	1
-4.940387214	1.4307	41.76	-59.7788	0.004924536	0.318477464	8.177777778	0.737680568	0.077073171	0.00343879	0	1.654861139	9.22	14.58284504	0
3.062460601	187.2048	3.54	411.2155	0.012654212	0.040938383	5.834710744	1.055804896	-0.09290587	0.380479735	0.080645161	0.523122408	17.1	32.55675329	1
26.82506094	6.1149	7.43	-98.6977	0.138296042	-0.998441938	7.198198198	0.842204452	0.257042254	0.152967033	0.094945055	0.576755177	12.29	26.49346565	0
-84.71938035	-54.1815	-89.05	-152.2429	-0.962231111	-1.07665339	86.65667166	2.798844615	-0.316156172	0.013263856	0.475603979	-3.75881786	3.27	98.91628462	0
-53.89154317	12.7427	-113.63	-96.1391	-0.220856615	-0.626926028	-182.3333333	1.871935468	0.272304369	0.105502689	0	0.023668693	-1.05	33.80882447	0
15.22160345	69.5981	30.66	69.5092	0.145496189	-0.066339238	31.51219512	3.06084421	-0.168112832	0.145397955	0.001778568	2.345260174	10.09	50.37148633	0
11.41263769	-21.0644	33.56	-84.2392	-0.023193728	4.754285735	10.43534975	1.366938011	-0.160393566	0.018340611	0.083406114	1.189760261	13.58	17.29641885	1
32.23176822	-14.4294	17.51	37.9304	0.276572702	0.314448619	11.85873606	1.255353283	0.210735586	0.367722165	0.114402451	1.102347029	10.76	1.948271536	0
8.140656133	-12.0802	54.46	-78.4284	0.021015113	-0.360065836	76.18181818	2.11546927	0.048811014	0.550692273	0.327824922	-1.171905819	2.81	2.658983973	0
15.27640882	2.2036	114.98	195.9373	0.131301221	1.127738868	12.67032967	0.96887377	0.173565335	0.128406276	0.431461602	0.104332704	7.92	17.90100046	0
25.47	17.4145	39.79	-52.6176	0.408877401	0.165002015	13.10309278	1.267552584	0.05132346	0.097083152	0.025250327	-0.974015872	10.16	5.295028282	0
10.96814172	22.4163	58.77	62.7308	0.635028913	1.950108741	17.46875	1.897259104	0.232221583	0.534269902	0	1.946463702	11.07	18.49808098	0
-2.878296588	45.1999	-189.25	-1098.1566	-0.015808134	-7.155736424	-10.1744186	1.927739652	-0.163399943	0.471170396	0	0.099342484	-16.65	9.688363159	1
12.83325273	20.8436	222.68	191.301	0.299738851	0.992216841	281.6	7.773042319	0.57360298	0.7523638	0.463304818	1.595662363	2.85	13.95826107	0
-49.16590021	66.7543	-141.38	110.851	-0.229222502	-0.694913565	-24.5625	1.028440177	0.045610034	0	0	2.832257962	-4	9.189472097	0
-5.239086798	12.3036	-3771.35	-186800.6576	-0.043387938	-1707.381034	-0.793413174	-3.687545946	-0.433760684	0	0	-0.330227857	-349.2	12.45016703	1
-6.592897022	6.4216	36.31	143.0697	-0.031503188	4.527189052	39.12048193	4.657492366	0.797327218	0.90054099	0.617145235	1.551653072	11.31	42.4115444	1
43.00599369	75977.9237	261.5338009	853.4961	34.14603421	-2.489109226	116.9491525	125.3117351	-0.317836756	0.822657952	0.105010893	2.546318694	231.3	6.845491363	0
19.27200228	26.9986	23.21	46.4797	0.26391138	1.654622948	18.90976807	1.26872378	0.470381746	0.387593672	0.555370525	2.396515674	6.9324	20.60981535	1
-80.13629016	-848.2373	-2403.1	-5301.1007	-0.524294373	6.32752547	-0.987261146	0.572490807	-0.463203463	0	0	-0.007426093	-44.99	12.39067833	1
-36.68324655	16.525	-1400.78	-33679.7429	-0.540850548	-109.0736002	-0.494644596	-1.60266245	-0.607577081	0	0	0.050639438	0	0.611245025	0
-10.99151423	-8.4518	-17.56	-40.0316	-0.141154381	-0.300560894	15.6779661	1.185587572	-0.078248078	0	0	2.295573389	7.74	36.60491513	1
6.974308204	2.1565	12.16	-81.961	0.086786577	-0.483344361	17.7443165	0.912323735	0.020043643	0.263923525	0.244389027	2.473748197	5.17	9.500848104	1
3.723265351	7.1363	33.17	170.5176	0.174391236	0.242536092	181.25	2.891953064	0.043457944	0.284370802	0	4.38061422	1.58	9.928620971	1
12.4416568	88.1383	-65.57	488.283	0.35029402	-1.687524951	173.9884393	1.109223854	-0.24340176	0.016278047	0.794104707	-8.493559484	0.63	21.92191345	0
3.764793666	2.9102	-29.76	-125.2858	0.150651558	-2.523913666	33.95544852	0.981273111	-0.059178648	0.001237113	0.67628866	2.360830866	2.95	8.880340571	1
-12	13.2839	-20.2	-54.1618	-0.056239712	-0.213590877	11.47260274	0.902863922	-0.057886103	0.019035533	0.807106599	1.83287694	8.02	10.759059	1
-2.540722518	4.3855	-2686.19	-5357.9772	0.385114764	-90.47142649	-7.744186047	1.726883838	-0.257879656	0.307363014	0	-1.735218071	-20.51	1.255668796	1
-15.63772662	0.8774	-9.17	-66.4542	-0.299881335	0.319820009	15.88235294	0.936772409	-0.04222973	0.018941025	0.428755919	3.081016555	6.02	86.20657722	0
-24.22181804	59.8606	232.15	6535.1572	-0.114777664	-90.27620744	18.83333333	3.321012632	-0.044262757	0.080604534	0	0.580675114	19.58	37.76028912	0
10.31813254	126.846	-1196.37	-18416.6051	0.077936552	-35.20173223	-6.120118749	1.302386436	-0.237398374	0.107424305	0	-0.139254516	-18.68	10.369034	1
39.39029687	-27.1308	43.44	-47.2395	-0.076705544	-0.293916506	21.3474026	1.770292793	0.399716154	0.198412698	0.176274018	-1.833323749	8.63	0	0
0.218870948	38.3526	104.42	1484.001	0.508258284	-1.116772134	1647.826087	3.10399311	0.528225806	0.368764569	0.841491841	80.3634962	0.25	20.43530647	1
302.1685349	35.199	223.43	31.1077	4.166252474	9.742662879	23.17073171	1.779343196	0.146147519	0	0.0625	1.158179576	8.68	17.9051731	0
2.328191075	19.5234	-38.2	451.7812	-0.023569159	4.459780527	65.66666667	2.842942957	0.273314866	0.985885372	0.213002566	14.67215401	4.31	12.81847993	0
-37.540906	51.3951	-260.2	-638.6692	-0.233556979	-1.555371191	-22	7.402753173	0.344855817	0.961936285	0	-0.22798357	-63.35	11.10049223	1
-16.61687822	0.9741	-43.47	31.9518	0.037803117	-2.685828961	17.22560976	0.602488591	0.095163375	0	0.572135202	1.826470876	3.53	34.35821402	1
-7.339240967	-81.7857	-11.89	-76.8603	-0.770820864	-0.598674299	17.13355049	1.102461979	0.079237909	0	0.195625258	0.927308323	6.568	5.230927131	0
39.14052487	9.9518	65.54	-169.9394	0.421733851	-0.636694888	306.6666667	7.991812799	-0.110087517	0.944397284	0.197792869	-5.844798285	2.89	4.759125465	0
-3.867865123	26.0957	-56.21	-70.2955	0.329839635	-0.708207981	89.39617084	1.308309015	-0.183878609	0.016216216	0.108939709	2.302493255	1.48	14.32951889	0
4.674998717	78.4605	12.11	-35.7314	0.412340257	-4.09132151	75.95628415	2.638625074	-0.012650521	0.228353141	0.46901528	1.94513174	3.49	12.9954357	0
-49.11815635	19.6696	-140.85	-459.2983	-0.444767227	-5.464313501	-39.6132252	1.453042138	0.21262098	0.151263987	0	-2.626242172	-3.59	19.43664816	0
1.544839507	-47.3226	106.29	17.068	-0.137659312	196.4548463	56.1147541	4.035773037	1.440603881	0.850276478	0.688643131	3.521413057	7.29	13.27124171	1
4.911084472	24.7646	-84.93	392.0048	0.120389778	-0.834498857	227.8571429	1.55832622	-0.149138851	0.351811436	0.413793103	3.109818946	0.71	10.71295967	0
-11.81773419	15.5752	122.8000252	2572.5404	-0.137975922	-1.417434481	85.78595318	2.691168131	0.127580275	0.562301767	0.294064341	1.036483752	3.1886	10.29553131	0
6.07770995	64.0321	176.6885469	-18.4168	0.146078084	-1.392387425	50.4145937	1.798353978	0.028102102	0.288034188	0.248290598	0.58322803	3.53	18.01877313	1
28.38073525	57.8943	-5.39	213.2796	0.328924883	-0.443010788	5.270440252	0.659410129	0.073245106	0.163694559	0.086419753	2.134505159	13.01	5.436377223	0
4.518061368	13.3505	3099.33	4362.7617	0.085186717	466.1936854	8.073303616	0.871548503	0.259845418	0.224843524	0	1.118892293	17.403	24.15805774	1
-11.02722293	244.5765	-59.5	532.0267	-0.21595517	-0.748548294	196.7689822	4.682123678	0.440446021	0.505913272	0.872974157	1.964975183	2.17	36.5201266	0
8.151855299	94.8204	3.84	132.2475	-0.216366516	-0.271706777	19.23076923	0.860452297	-0.030112692	0.010305029	0.28936521	4.448626037	4.41	33.09456318	1
-0.085922204	29.6157	-89.39	150.0731	0.182208173	7.289302381	219.75	1.900402196	0.147315337	0.311612364	0.988721805	9.155391514	0.75	9.263006466	0
1.110011942	471.1505	-38.07	1308.4657	0.447862653	0.792917135	22.86401925	1.21357496	-0.056514542	0.05793342	0.474275832	2.116765703	5.26	43.06734232	1
74.42447428	170.2741	151.95	380.8899	1.214265035	1.910354771	16.79415855	2.302691981	0.519322948	0.47804878	0	1.611061248	14.4689	67.69887546	0
22.35338015	30.6858	104.1411697	53892.7475	0.411211225	-1.40757174	170.4545455	1.648823128	0.106039326	0.357290376	0.448161917	4.47745892	1.01	18.99307422	0
18.76968505	188.7242	-5.13	278.8887	1.006830829	0.521900419	6.956521739	1.065957625	0.008981464	0	0.102974828	-0.192400414	16.3	48.92987552	0
-7.612815956	65.3215	82.15	-39.021	-0.552798306	0.844190446	4.961538462	1.255452194	0.20213002	0.349958089	0	0.305441703	26.03	53.59039102	0
74.56426686	24.9716	271.22	-181.0932	1.597905501	-15.06241163	68.78914405	1.206397437	-0.067031885	0.241749175	0.370874587	27.53523937	1.7701	12.45695851	0
-3.24038625	15.516	128.68	2812.4082	0.690014793	-1.515097719	5.562362166	3.288571007	0.122835944	0.125115848	0	-0.14752159	-275.38	-5.242746841	1
-8.921972785	10.496	-62.06	31.5547	-0.286364627	-0.892737425	36.87621517	0.945275251	-0.031450109	0	0.580673759	16.95047172	2.54	3.393113614	1
-8.699045466	-1.6911	-31.35	-55.2645	0.074066697	-0.030183933	0	0	-1	0	0	6.627108057	6.02	21.03414299	0
-14.34964712	26.6917	105.5864372	-69.8235	0.138459361	-1.00418358	95	5.481628199	2.41122827	1	0.630783758	2.290616776	5.74	37.54034905	0
40.39142237	-1.9084	83.76	-2.4934	0.699900559	-5.031088618	59.11111111	4.810921167	-0.074034935	0.434166667	0.99	1.725536674	8.37	61.59725093	0
24.07649805	16.4641	60.74	-74.8745	0.30981252	-0.32316751	57.15	2.976836711	-0.076488015	0.311643836	0.008561644	-0.170621165	5.42	4.127492712	1
13.60915523	25.2419	458.62	79.1845	0.046248166	-7.935600871	48.7956488	2.874167301	0.064642146	0.218346253	0.008613264	0.265983614	6.56	16.22563332	0
5.984764368	8.2706	105.5575337	1020.442	-0.102822332	-1.096393115	142.6701571	11.04694296	0.345968002	1	0.467242255	1.043452961	8.07	18.34996764	0
-30.59774284	35.1227	-1234.404525	-43.4121	-0.264935089	-86.03874826	-9.930555556	92.99846676	-0.037376587	1	0	-2.613758557	-165.8	9.421353892	0
-9.488512089	-15.5461	8.18	-102.666	-37.51353004	-2.028684795	37.20676487	1.087958453	-0.045581767	0.367285283	0.173500216	0.664392847	3.28	35.08107699	0
4.017746856	-0.1932	109.29	-49.9403	0.100267758	-6.576694537	18.93333333	1.785746145	-0.186446227	0.481788079	0.41307947	1.736173137	9.26	41.53911786	1
1.800937783	7.8854	2.15	-47.2447	0.092149264	-0.170371446	16.77943166	3.014473896	-0.064907083	0	0.11003861	0.461783915	20.48	32.45497096	1
3.67280265	23.8293	26.3	12.4091	0.292009804	0.766507438	21.76470588	1.094877833	0.780476627	0.759067358	0.566493955	2.895975275	5.15	23.71743046	1
8.025713092	42.3328	-34.16	-119.6015	0.067247329	-0.64565907	115.3271028	2.436246963	0.018952501	0.248722317	0.290459966	2.391549583	2.1	26.45354002	1
-6.873790944	29.4738	-34.73	-43.0702	-0.088456974	-0.861530591	18.49511775	1.567053383	-0.069876204	0.041155867	0.186514886	1.2907127	8.66	37.58579695	0
-18.28909756	35.611	23.84	-149.4002	-0.169637007	-5.708487263	66.55555556	2.047036348	0.177722688	0.622222222	0.050222222	2.977421426	2.75	9.416866394	1
388.7925272	67.6034	233.36	5.9155	5.66265779	2.386854163	36.35714286	15.87875043	0.092487805	0.019685039	0.235728346	0.497436466	55.4	14.43855742	1
-3.250975238	8.6702	279.36	-83.0487	0.12317252	-0.4572832	42.14285714	1.541787522	0.256464862	0.221670802	0.198097601	2.690495026	3.68	21.37689635	0
3.044795324	-5.3718	105.17	-72.9478	0.050518936	-1.020018457	532.8571429	3.812491528	0.352407977	0.799231098	0.71636053	8.736157338	0.7188	16.40227863	1
29.1770893	47.8037	109.0819006	1024.7128	5.12047665	-1.429438126	173.6	7.006216314	0.890880285	0.873790677	0.54353562	5.088845391	4.48	26.40178886	0
-29.68845479	-21.1655	6.90559692	-460.9996	-0.507013202	-0.097703026	0	0	-1	0	0	-0.213164577	-286.3	47.92807987	1
17.47075936	-39.7017	89.89756938	-378.619	0.100556002	-0.910465742	-36.5	1.076656212	0.10066054	0.001796138	0	1.66780146	-2.91	25.57933539	1
-36.44790391	2.0165	-156.05	-57.8628	-0.180188361	-0.644025556	-51.95112337	3.106941853	0.83291944	0.600852273	0	-0.87762232	-5.72	12.62215314	0
-9.316862037	-14.1049	0.05	-75.0495	-0.114207847	-2.09657013	12.23529412	1.541351907	0.1535719	0.091246903	0.024360033	1.423442029	12.72	34.4039273	0
-2.058492906	136.8948	4.29	304.3247	0.393105228	0.244788785	41.31578947	2.17247716	-0.013671583	0.051482702	0.478995058	1.428998767	5.43	21.30899294	1
19.09099992	2.6805	18.78	29.6313	0.311804862	0.299194502	67.48739496	14.03704227	-0.158881441	0.825154639	0.830515464	0.540909956	22.51	87.92594874	1
8.090924348	1.272	10.55	-39.347	0.249222336	0.714344538	16.38743455	2.305387983	0.094648607	0.068239259	0.00210615	1.384735429	14.34	76.90821789	1
-29.96620291	34.6042	-21.7	14.0108	-0.242232094	0.020969689	93.12977099	3.145864436	0.105072464	0.794839255	0.536379019	1.910260939	3.43	33.23767143	1
-22.71856543	-9.0451	101.1687232	2590.1089	-0.0513477	-1.044143419	80.75	2.086941062	1.198703404	0.450516351	0.462564544	-6.264097039	2.93	29.08210397	0
1.398553796	28.9869	14.44	8.6054	0.19597995	0.587121714	16.31775701	1.828119897	1.317259685	0.82989011	0.381978022	3.409048475	11.65	31.62435642	1
-7.048067337	19.1575	-41.72	-74.8621	0.040203678	-0.424546376	15.94736842	0.618843527	-0.168344007	0.007233273	0.198915009	2.71950963	3.87	8.24082327	1
16.72967841	20.2539	52.14	22.3106	0.197823247	0.521827242	32.53019287	7.57492748	0.700279792	0.88769167	0.385826772	1.362881172	25.15	33.99631108	1
7.909253401	32.067	-0.87	86.6541	0.240360057	1.103503099	23.609375	4.862775303	-0.329646547	0.804973822	0.736038394	1.677056702	22.2	23.85381769	0
-29.12872748	-136.5769	68.89	-11.567	-1.652307342	-3.774147951	14.14271876	2.002123004	0.134715026	0.64113239	0.004579517	4.86229491	11.97	5.265159321	1
-12.3521885	66.9504	-44.81	-82.8926	-0.219172789	-0.90572312	65.4467169	0.908814209	-0.313695979	0.028248588	0.710995219	10.59115704	1.39	12.492128	0
-28.68487686	34.7253	49	756.764	0.116603574	0.111031396	190	3.503342196	0.142611684	0.747241725	0.709628887	5.606229246	1.86	7.184851974	1
-48.1752217	22.3713	-3591.17	-1596.9532	-0.297356176	-51.99924569	-4.344407313	1.73221312	0.091358025	0.462239583	0	2.209523337	-32.98	-11.40267603	0
-71.21775318	8.8692	-1878.06	-9818.119	-0.872588638	32.03715706	-0.834577879	0.982349639	-0.219642857	0.548825711	0	-1.340234238	-74.09	15.84119004	1
-9.178670215	39.7342	-38.12	72.7228	0.098984323	2.002495013	14.12251656	1.257639743	0.04211996	0.08186341	0.090004523	2.845665531	9.05	17.52546243	0
13.51944376	13.6176	134.7	-60.1383	0.052292235	2.07484625	29.79487179	2.455418209	0.256393381	0.339852238	0.087787918	-0.008316841	8.7	22.89172361	1
-15.38918891	22.4841	-20.49	803.7122	-0.0307758	14.02634859	18.03448276	0.722999979	-0.00651289	0	0.521178637	1.579383738	4.14	8.548893019	0
-18.19359437	6.1345	-33.91	99.9821	0.081713574	1.572796642	28.36842105	2.240708123	0.270940939	0.478589421	0.458858102	1.850179275	6.73	48.70436823	1
8.676746119	55.2836	6.38	-34.4084	-0.124919447	-0.416854546	18.2887002	0.634957597	0.039420187	0	0.011003521	-0.406397031	3.55	7.914575996	0
51.19052474	36.3112	34.28	-18.5592	1.005408774	0.11163176	15.11979167	4.356566078	1.162575381	0.479659413	0.011825922	1.786367252	32.55	18.54463425	1
-4.521014121	6.3213	-11.51	9.9218	0.001780135	2.961891116	8.222222222	0.744410312	0.136914716	0.092898431	0.113542527	2.618442063	9.03	16.89728034	1
47.13876596	-40.0549	107.6249032	-153.1219	0.234578667	-0.909319261	125.087108	12.47249167	0.116640747	0.822390175	0.30042513	-3.564943407	6.02	11.59831207	0
-9.5670162	46.347	-26.31	1054.7666	0.263995222	3.14013064	41.89473684	1.704398282	0.116707863	0.040016502	0.245874587	0.527951794	4.06	11.14391766	0
-12.82583095	93.5961	-6	129.9581	-0.163991552	-0.047602635	59.36842105	6.3203745	-0.189017084	0.605935697	0.612118714	-0.273260668	10.87	48.17180938	0
-3.408070235	33.9787	4.52	0.3541	0.160326825	0.826820615	64.30615165	5.224053711	0.602359531	0.416104147	0.212632594	2.477397312	8.2852	21.20268733	0
-52.08859891	-73.2192	-10.04	-95.2308	1.024970481	-0.886119741	9.857142857	0.513548903	-0.276828435	0	0.166597077	0.650034785	5.4	73.39147857	0
-13.44897624	16.8686	-21.77	40.9208	0.000592979	1.356503977	43.88888889	1.785766125	0.142623569	0.150865622	0.840065952	5.555460206	3.84	16.28286581	1
-6.897678131	-4.4423	-17.42	-64.8615	0.047143526	-0.556902079	12.83333333	1.527955387	-0.062262758	0	0.012484395	2.967495893	12.33	21.62362779	1
7.114883373	28.1027	11.62	49.7812	0.22311375	0.575311984	22.0626053	3.735076941	0.296090494	0.593160894	0.227531784	2.111424152	16.3	16.59709768	0
1.973304587	9.693	37.19	-54.6364	0.225646128	5.878564102	7.337349398	0.726067801	-0.164663619	0.007014467	0.005699255	-2.569712411	10.28	-0.246532063	1
17.20999964	33.8863	218.44	68.1225	0.721216223	-2.13359702	93.82113821	4.014870262	1.443107736	0.16620753	0.497704316	1.027476313	5.94	17.8131885	0
-34.2058731	-90.521	-404.09	-2768.664	-0.910986996	11.97366604	-4.194444444	0.759885067	-0.479669194	0.00091954	0	-0.298426641	-16.02	15.83641123	0
-12.5767546	-19.0882	-28.85	2.7652	-0.063356469	0.247255767	14.20345489	1.741362531	0.397859135	0.302061422	0.273874632	0.792572331	11.008	31.83604071	0
-1.55140758	19.1568	21.2	178.7217	0.004945176	-0.313601524	47.20720721	1.823486478	0.094707521	0.830310881	0.479274611	13.00443397	3.94	11.90180201	0
-0.533131437	-7.246	-1447.4	-3601.8529	0.084489947	14.48683801	-8.395348837	1.270868421	-0.024324324	0.126997477	0	0.269762984	-15.14	24.01018885	1
18.7481268	131.674	11.71	96.4633	0.207343832	0.048328724	30.93396226	4.438256175	0.615915331	0.272448533	0.604029785	1.150228757	15.06	26.80472772	0
-13.33092825	13.0828	5	127.0064	0.032334999	3.412636143	24.32354634	1.498364052	-0.273810858	0.239430724	0.410632064	2.908910741	6.28	18.28591003	1
-14.7290958	77.8715	-19.83	102.3952	0.089674874	-1.036822038	62.07184628	1.702622279	-0.43226722	0.120135364	0.514805415	3.419875776	2.74	14.56814887	0
-7.843177208	-44.8075	-26.18	-146.9208	-0.395739964	-1.784749323	29.35294118	2.02052001	-0.015103407	0.253521127	0.432891466	0.888033021	6.88	51.38784119	0
-9.766268275	-36.256	104.77	-105.6619	-0.074122275	-0.976691002	229.625	6.34403804	0.85598163	0.978307103	0.756699277	1.10379491	2.79	13.40035277	1
502.5008681	59.9697	204.71	18372.7108	2.24641041	0.36783698	195.8	53.00627267	-0.179543459	0	0.262251656	-3.24051069	33.43	21.95199897	1
-5.974458702	14.091	4.83	86.9439	1.601814879	0.674569196	21.44444444	0.995144253	-0.285990027	0	0	4.410067813	6.62	15.92080416	0
31.08573189	164.9386	40.14	157.9894	0.213890379	0.407746403	229.5	6.159292044	0.138282387	0.638103161	0.212146423	5.70047332	2.86	21.3888919	0
17.69439796	-3.2254	36.95	-88.1419	0.313944	-0.296694507	36.07971099	4.563245589	1.437155602	0.835598422	0.528715476	0.783096399	16.13	17.08556353	1
3.317496041	46.5992	-6.17	-55.6783	0.249869724	-0.614908753	28.82390746	2.148180934	-0.062135922	0	0.107522124	6.983237131	7.6	18.45621258	0
15.75140537	33.4596	48.56	152.8543	0.197789092	-0.203325111	33.64598365	5.262393333	-0.188627137	0.436821537	0.117238385	0.645268422	17.34	23.5309186	0
1.239425798	-4.3104	1.02	-3.3678	0.048753689	0.435274401	20.76923077	4.312706199	-0.017038982	0.441312579	0.152713504	2.810563805	19.78	20.57998404	0
3.583877357	-2.3707	51.1	21.763	0.156980068	0.731259881	46.87388777	4.238464723	0.649260555	1	0.008656224	1.11405318	9.3996	24.25711305	0
35.45531433	23.9592	40.41	-49.9926	1.140216145	-0.509412738	29.12	2.789365347	0.542787944	0.32033195	0.008298755	0.172223332	9.82	3.412289568	1
22.67565207	8.9051	35.84	-26.6024	0.167641991	0.03535455	9.585714286	1.23588091	-0.047197241	0.053000438	0	2.067646361	13.45	24.8569375	1
-38.32939546	54.0694	160.7	871.193	-0.20365946	-3.714544673	60.75	34.28146086	0.541226216	0.606060606	0.121734587	-2.840213337	-221.22	29.01923257	0
9.602816375	-25.6254	-4.53	-51.7121	0.023785132	-0.316458191	4.07344236	0.752184338	-0.31808366	0.08785872	0	-2.025515187	18.6	22.58355965	1
40.15963985	11.9666	95.3	-40.1509	0.627374835	0.669976121	40.55390702	2.536822849	-0.158933281	0.147548358	0	1.364881894	6.29	26.07980687	0
10.78497314	15.5792	164.1117894	-76.6211	0.191122808	-1.070537794	20.625	2.505468694	0.374501992	0.886730054	0	0.857416719	13.33	13.7693353	1
9.085521107	91.9596	34.37	85.3519	0.496567267	0.610422859	13.0024723	1.101944731	0.292587776	0.089591568	0.055335968	1.462403971	9.2	16.75076795	1
22.41072094	-3.9276	115.4993896	339.5831	0.083999011	-1.764541175	112.9411765	2.479126863	-0.014180929	0.140241179	0	8.736813781	2.19	12.89859954	0
14.9456104	14.384	244.58	76.4039	0.267618837	3.301487312	72.46153846	1.528368055	-0.005929648	0.555749891	0.996501968	6.625609838	2.16	16.62786498	1
-3.901029967	34.3544	20.21	58.9338	0.332355099	1.613839152	10.77777778	1.138237751	0.217354927	0.165228645	0	1.427551608	10.64	23.88495035	1
-6.306083519	0.153	-79	-510.173	0.174522262	-2.758419259	162.9032258	1.858244445	0.086466551	0.335625269	1	10.16530909	1.13	46.00601016	1
-41.06884716	-22.341	48.88	299.7494	-0.259697112	-9.973351904	19.95215311	1.411468392	0.161868117	0	0	1.967110853	6.96	4.164215087	0
16.83441235	-2.434	-39.31	-167.3278	0.822471486	3.509694363	52.15982721	1.644917549	0.365325077	0.292233436	0.41904344	5.666979616	3.19	13.32535219	0
23.34267422	106.6189	27.19	1476.2805	0.203731059	-0.775455527	79.36363636	1.728349836	-0.02468479	0.147887324	0.273405137	10.86777696	2.08	19.54629475	0
20.53690758	31.506	36.84	117.3573	0.058162031	2.462077488	8.468085106	0.920535646	-0.032058368	0.160909488	0.042850896	-5.756059574	9.01	11.6238447	0
-53.97620176	-73.7781	-23.59	-163.4918	-0.951825387	-1.296071688	36.49946638	1.444587788	0.095986571	0.056289979	0.272921109	1.565758782	3.88	49.77356653	0
1.42761578	-7.6336	-7.85	-87.3533	0.011273724	-2.506613902	72.67876201	2.077984397	-0.314758026	0.163545568	0.986683313	7.552811897	2.87	21.15282398	1
438.3003859	929091.0634	157.668532	-249.1034	5.89662045	0.533476111	0	0	-1	0	0	-1.252047822	1.61	1.932351892	1
-2.796521992	36.8832	113	63.1915	-0.156098216	-1.012247749	149.8812352	1.217472143	1.062091503	0.195162636	1	25.3798616	0.82	22.52025501	0
31.30583204	10.2567	2.11	-75.344	1.082717759	-0.390578394	8.632911392	0.802395008	-0.178643115	0.121899958	0.000420345	1.121880444	9.26	28.33732157	0
-9.555198403	-2.6988	-13.79	-1.8253	-0.055895953	-0.290414511	14.94597839	1.805880001	-0.218079363	0.060026098	0.0830796	0.941396571	12.67	7.783346672	0
35.15285851	49.0734	27.62	-50.7234	0.287948525	-3.421340671	7.315789474	0.839357971	-0.180516564	0.066384778	0	0.747829548	12.18	13.12646593	1
-52.71516054	-0.9858	-495.11	-2576.4415	0.31153059	4.403754924	0	0	-1	0	0	-0.036924827	-416.16	3.949256898	1
28.31894974	34.0593	111.4443923	341.7548	0.691611388	-1.536457673	137.6	2.883504664	-0.166445509	0	0	6.731127447	2.22	24.30143243	0
20.36190727	3.1638	63.24	-65.9507	0.172976388	0.544498862	34.296875	5.090014341	-0.199364285	0.46179402	0.249584718	1.670830377	15.61	63.72944626	0
13.55352999	44.8667	16.04	37.417	0.424398223	0.307653332	12.99734748	1.31594111	-0.155354449	0.112676056	0.066154503	1.119241215	10.14	13.27443491	1
1.272999111	14.7756	11.19	3.0598	0.088938073	-0.274070339	59.94594595	3.416410484	0.466298755	0.856367432	0.888100209	1.452970763	5.81	24.99059073	0
14.52781904	43.6956	23.06	-1.0899	0.334683852	0.276959853	42.34736842	5.624103059	0.140275341	1	0.983207389	1.001397335	13.95	33.55624417	0
-2.76475443	-15.3825	219.12	59.2825	-0.091836356	-1.223122151	25.91666667	2.90549745	0.009272137	0.592822331	0.051838724	0.717721318	11.21	42.35822489	1
9.964294907	34.313	44.41	-67.9704	0.456751967	-0.490810739	20.34482759	1.716896392	0.475351274	0.184056761	0.055509182	1.437759038	8.73	4.995584905	1
-24.49047157	52.9902	-39.73	53.811	-0.141770031	-0.915554324	417	4.569931953	2.993615323	0.608908686	0.598218263	32.91826147	1.17	1.890663539	0
15.14371532	96.4663	-115.3220734	-29177.4793	-0.178990412	1.49953074	-7.127272727	1.72635283	0.333765392	0.197894737	0	-0.685621944	-21.77	3.079871372	1
-18.91923394	696.4261	-57.92	1389.5486	-0.136648157	-0.824630321	251.3368984	3.271373588	0.191107015	0.589765458	0.458422175	-24.49732525	1.3	5.075016417	1
-24.9503194	58.0998	-93.22	244.7786	0.040591076	-0.315653944	718	1.966708911	0.349261745	0.083229297	0.898044112	-4.965999527	0.16	48.72209881	0
25.60823813	164.4664	-19.88	143.1315	1.053645153	2.399700985	9.819148936	1.057006335	4.92E-05	0.356701031	0.26185567	0.536914479	10.83	35.0356571	1
-0.606422818	37.5919	15.26	84.2311	0.056357923	9.792582166	13.43795094	0.787990364	0.001344086	0.007815892	0.0508033	1.718936858	5.74	12.02136749	0
12.15888552	-12.1297	25.15	38.8074	-0.002267095	1.145035181	68.43769766	3.26095429	0.36593666	0.441404469	0.503875969	1.051453875	4.8	15.03978463	0
54.7760913	-7.527	14.26	-56.7835	0.376450121	-0.391058915	64.47058824	6.000384189	-0.268543825	0	0.047542305	-1.027426037	18.35	23.38687997	0
8.028149465	-10.5991	27.64	125.0162	0.237112409	0.141050315	25.76271186	1.29437271	-0.012376238	0.198795181	0.008605852	0.943166394	5.12	14.38476205	0
6.542537702	62.819	13.72	158.8685	-0.045471882	0.234869067	37.36842105	4.087047359	-0.018853025	0	0	0.81370524	12.34	24.8340891	0
4.496204345	28.9281	100.87	435.5209	-0.278182073	-1.144483374	1200	1.007956212	0.336426914	0.106211475	0.893314367	77.82545324	0.09	24.37013726	0
